AgeRange,YearsExperience,Industry,Education,Location,Salary,Modality,Gender
2,4,7,1,33,162000,2,2
5,16,36,1,38,162000,2,0
5,16,5,4,3,161000,2,0
5,19,17,4,41,161000,2,0
2,7,36,1,36,161000,0,0
4,12,24,4,7,161000,0,0
4,12,5,4,3,161000,0,2
3,8,36,4,36,161000,2,2
2,4,36,1,3,161000,2,2
1,1,36,1,27,161000,2,2
3,8,36,1,5,161000,0,0
2,4,29,2,36,161000,0,0
3,3,5,4,4,160000,2,0
2,5,32,1,27,160000,2,0
2,5,36,1,24,160000,2,0
5,15,36,1,38,160000,2,0
2,8,32,4,24,160000,2,0
1,1,18,4,25,160000,0,0
2,6,0,1,19,160000,2,0
2,5,36,1,24,160000,2,0
2,4,18,1,3,160000,2,0
1,3,7,1,24,160000,2,0
3,7,13,4,2,160000,2,0
1,5,36,4,1,160000,2,0
2,6,15,1,24,160000,0,0
3,8,14,1,24,160000,0,2
2,4,36,1,26,160000,2,2
2,6,14,1,24,160000,0,2
3,8,7,4,24,160000,2,2
2,8,1,1,24,160000,2,0
2,7,25,1,3,160000,2,2
2,5,36,1,36,160000,2,2
1,1,18,2,39,160000,0,0
3,10,36,1,24,160000,0,2
4,7,33,4,30,160000,2,2
2,2,18,4,18,160000,0,0
3,8,36,1,12,160000,2,0
2,5,36,1,24,160000,2,0
3,7,36,1,24,160000,2,2
1,3,36,1,36,160000,2,2
2,6,14,1,24,160000,0,0
2,6,32,1,36,160000,2,0
2,5,7,1,24,160000,2,0
4,13,36,6,33,160000,2,2
4,15,7,1,19,160000,2,0
5,16,36,1,23,160000,2,2
2,6,36,4,38,160000,0,0
3,8,18,4,3,160000,0,0
3,11,25,1,19,160000,2,0
2,5,36,1,24,160000,2,2
3,6,36,4,27,160000,2,2
2,8,33,3,35,160000,2,2
3,8,26,1,24,160000,2,0
3,14,4,1,19,160000,0,2
3,7,36,1,38,160000,2,0
2,8,36,1,38,160000,2,2
1,1,18,1,36,160000,0,2
2,6,29,1,36,160000,2,2
3,5,36,4,24,160000,2,0
3,7,22,2,30,160000,0,0
2,3,18,1,19,160000,0,0
4,12,33,4,1,160000,2,0
2,5,4,1,24,160000,0,0
3,10,33,1,10,160000,2,0
4,14,36,4,38,160000,0,0
3,8,36,4,36,160000,2,0
4,16,33,4,41,160000,0,2
2,6,36,1,38,160000,2,2
4,11,36,1,36,160000,2,0
2,7,7,1,5,160000,2,2
1,4,21,1,24,160000,2,2
1,2,7,2,5,160000,0,2
2,6,7,4,5,160000,2,0
2,5,36,1,19,160000,0,0
4,8,29,2,3,160000,1,0
2,6,36,1,1,160000,2,0
2,7,2,4,4,160000,2,0
4,10,18,4,24,160000,2,1
2,6,36,1,5,160000,2,2
3,10,7,1,38,160000,2,0
3,6,22,1,41,160000,0,2
3,8,36,6,0,160000,2,0
5,17,17,4,19,160000,1,2
3,10,7,1,22,160000,2,0
1,4,31,1,27,160000,1,2
2,5,4,4,24,160000,2,0
3,5,36,6,19,160000,2,2
3,5,36,1,36,160000,2,0
5,15,28,1,19,160000,2,2
1,3,36,1,19,160000,2,0
1,4,14,1,24,160000,0,2
3,8,37,1,10,160000,2,0
2,5,36,1,24,160000,2,1
3,10,36,4,41,160000,0,2
4,6,36,1,38,160000,2,0
2,7,18,1,20,159000,1,0
5,15,32,1,24,159000,0,0
1,1,36,1,24,159000,2,0
2,1,29,2,5,158350,2,0
3,8,37,4,26,158000,2,0
3,2,36,4,24,158000,2,2
2,4,36,1,24,158000,2,0
3,9,31,4,5,158000,0,0
3,9,36,4,37,158000,2,0
3,9,36,1,24,158000,0,0
3,9,25,1,26,158000,2,0
3,8,36,4,9,158000,2,2
5,13,18,2,1,158000,2,0
4,11,36,1,37,158000,2,0
2,6,0,1,24,157500,0,2
3,10,22,1,19,157000,2,0
4,6,36,2,38,157000,0,2
3,7,36,1,24,157000,2,0
4,15,36,6,38,157000,2,2
2,7,24,1,10,157000,2,0
3,8,36,4,19,157000,2,2
5,14,14,4,8,156800,0,0
1,3,36,1,38,156000,0,0
5,18,17,4,41,156000,2,0
2,4,14,1,5,156000,2,2
3,11,33,1,36,156000,2,0
5,18,11,4,26,156000,0,0
3,3,36,1,38,156000,2,2
2,6,18,1,36,156000,0,0
2,3,36,1,20,156000,1,0
2,7,7,1,24,156000,2,0
4,18,36,6,19,156000,1,2
5,14,36,1,24,156000,0,0
5,15,25,1,24,156000,2,2
5,14,14,4,1,156000,2,2
3,7,18,2,41,155949,1,0
2,6,18,4,24,155000,2,0
3,10,12,4,24,155000,0,0
2,7,1,1,24,155000,2,0
3,11,36,1,35,155000,2,0
2,4,32,1,36,155000,2,0
2,3,36,4,36,155000,0,0
4,10,37,1,3,155000,0,0
4,15,36,1,24,155000,2,0
4,15,25,1,38,155000,2,0
3,10,36,1,1,155000,2,0
4,16,36,4,24,155000,2,0
4,12,36,1,38,155000,1,2
3,7,36,1,4,155000,2,2
3,7,36,1,10,155000,1,2
5,10,36,4,36,155000,2,1
3,8,7,1,5,155000,2,0
2,3,36,4,36,155000,2,0
2,5,36,1,41,155000,2,0
2,6,36,1,36,155000,2,0
1,2,36,1,36,155000,0,0
5,16,3,1,9,155000,1,0
5,8,36,4,38,155000,2,0
2,7,36,1,37,155000,2,0
2,6,36,1,24,155000,2,0
3,10,36,4,38,155000,2,0
1,2,14,1,24,155000,0,0
2,4,14,1,24,155000,2,0
3,10,25,1,19,155000,2,0
3,8,36,4,38,155000,2,2
2,7,21,1,3,155000,2,0
2,6,7,1,24,155000,2,0
3,9,6,4,1,155000,1,0
4,15,15,1,19,155000,2,0
1,1,7,4,5,155000,2,0
6,5,18,4,37,155000,0,2
3,11,25,1,24,155000,2,0
4,8,18,4,4,155000,1,2
2,4,36,1,24,155000,0,0
3,8,29,4,19,155000,0,0
3,7,36,1,36,155000,0,2
2,10,11,6,33,155000,2,2
1,3,36,1,38,155000,2,2
2,1,29,2,24,155000,2,2
2,3,27,1,36,155000,0,0
3,11,5,1,36,155000,0,0
4,8,18,2,9,155000,0,0
5,18,4,4,9,155000,0,2
4,10,36,1,36,155000,2,0
2,4,15,1,36,155000,2,0
3,8,18,4,24,155000,1,0
2,5,25,4,19,155000,2,0
3,11,17,4,41,155000,2,0
6,11,36,1,2,155000,2,2
3,6,36,1,34,155000,2,2
4,12,6,1,38,155000,1,2
1,2,36,1,24,155000,0,0
3,7,36,1,24,155000,2,2
3,6,29,4,19,155000,2,0
2,9,12,1,37,155000,2,0
1,3,36,1,33,155000,2,2
4,11,36,1,1,155000,2,0
3,8,31,1,36,155000,0,0
3,7,7,1,41,155000,2,2
3,10,12,4,24,155000,0,0
4,14,18,4,12,155000,2,0
5,18,32,4,22,155000,2,2
5,16,31,6,38,155000,1,0
3,6,26,1,24,155000,2,2
4,12,7,4,8,155000,2,2
5,15,7,2,24,155000,0,2
2,10,36,4,36,155000,2,2
2,6,36,4,36,155000,2,0
2,6,36,4,37,154000,2,2
3,5,36,1,24,154000,0,2
1,2,36,1,24,154000,2,2
3,7,36,4,38,154000,2,0
4,13,10,4,3,153500,2,2
0,2,31,3,3,153299,0,2
4,8,12,1,24,153000,2,0
4,14,25,1,24,153000,2,0
2,5,29,4,35,153000,2,2
3,7,27,4,24,153000,2,0
3,7,5,1,36,153000,0,2
4,12,32,4,38,153000,2,0
3,2,36,1,38,153000,2,0
3,10,36,4,38,153000,2,0
4,13,0,1,0,153000,2,0
3,9,6,1,33,153000,1,0
4,13,36,4,41,153000,2,2
1,5,36,1,24,152500,0,2
4,4,36,3,10,152500,2,2
2,7,14,1,24,152250,0,0
2,6,12,1,24,152000,2,0
1,3,36,1,24,152000,2,0
3,8,36,4,41,152000,2,0
2,5,36,1,11,152000,2,2
3,8,31,1,24,152000,2,2
4,13,18,1,26,152000,2,0
4,11,25,1,5,152000,0,0
2,4,7,1,5,152000,2,0
4,13,36,1,38,152000,0,0
2,3,36,1,19,152000,2,2
2,5,36,1,10,152000,2,0
2,4,36,1,0,152000,2,2
3,7,13,1,29,152000,0,0
7,18,18,7,19,152000,1,0
3,9,0,4,9,152000,2,0
3,10,36,1,1,151900,2,2
5,15,17,4,41,151000,2,0
2,5,7,1,22,151000,2,2
4,13,14,1,5,151000,2,0
3,6,14,1,5,150000,2,0
2,8,37,1,24,150000,0,0
4,7,36,4,8,150000,2,0
5,11,18,4,36,150000,2,0
1,2,14,1,24,150000,0,0
1,1,18,1,32,150000,0,0
1,4,3,3,12,150000,1,0
3,10,14,1,27,150000,0,0
2,1,12,1,24,150000,0,0
2,5,36,1,24,150000,0,0
1,1,36,1,24,150000,0,0
4,8,29,1,26,150000,0,0
2,8,36,1,24,150000,2,0
2,4,36,1,38,150000,0,0
3,8,25,1,1,150000,2,0
2,1,22,2,31,150000,2,0
3,12,13,6,24,150000,0,2
1,3,36,1,19,150000,2,2
3,4,16,5,19,150000,1,2
4,15,19,1,3,150000,1,2
5,15,32,4,19,150000,2,2
2,8,33,1,38,150000,2,2
2,5,21,1,36,150000,2,2
4,3,36,1,24,150000,2,2
1,4,36,4,24,150000,2,2
2,6,14,1,24,150000,0,2
2,5,25,1,36,150000,2,0
4,8,22,2,41,150000,2,0
2,6,36,1,24,150000,0,0
5,6,36,1,36,150000,2,2
2,6,21,1,32,150000,2,2
2,7,12,1,19,150000,2,0
3,10,25,4,27,150000,2,0
2,7,36,1,5,150000,2,2
2,6,36,4,24,150000,2,0
4,14,28,6,13,150000,0,2
2,7,22,1,24,150000,0,0
3,8,36,1,19,150000,2,2
1,3,36,1,5,150000,2,0
5,18,21,1,26,150000,2,2
2,6,7,1,24,150000,2,0
2,7,36,1,24,150000,2,0
2,5,25,6,24,150000,0,0
3,8,12,1,19,150000,2,0
3,10,8,1,24,150000,2,0
2,1,18,1,24,150000,0,0
1,3,35,1,39,150000,2,0
2,3,36,1,9,150000,2,2
1,2,36,1,1,150000,2,2
2,3,36,1,9,150000,2,2
3,12,18,4,24,150000,0,0
2,4,18,1,9,150000,0,0
5,12,22,2,3,150000,0,0
3,6,14,6,0,150000,2,0
2,7,26,1,24,150000,2,0
4,12,24,4,0,150000,0,0
2,6,7,4,19,150000,2,0
3,6,27,1,9,150000,0,0
1,3,33,3,1,150000,1,2
4,15,36,4,29,150000,2,0
2,5,25,6,33,150000,0,2
3,11,1,1,24,150000,0,0
4,10,24,1,19,150000,0,0
2,5,36,1,38,150000,0,0
4,10,14,1,5,150000,0,2
5,12,32,4,22,150000,2,0
1,2,36,1,24,150000,2,2
5,17,2,4,19,150000,1,0
2,7,25,1,36,150000,2,0
2,3,18,1,13,150000,0,0
1,4,14,0,36,150000,2,0
2,6,36,1,38,150000,2,2
3,9,36,1,36,150000,0,0
1,1,13,1,19,150000,2,2
0,3,36,3,36,150000,2,2
2,6,18,1,3,150000,2,0
4,6,18,0,9,150000,2,2
2,7,33,3,3,150000,1,0
4,14,14,1,4,150000,0,0
2,7,36,1,36,150000,2,2
4,8,7,4,9,150000,2,0
4,15,36,1,5,150000,2,2
3,8,26,1,24,150000,2,0
2,5,36,1,21,150000,2,2
2,8,36,4,5,150000,2,2
5,14,29,1,41,150000,0,0
2,5,36,1,24,150000,2,0
2,6,19,1,36,150000,2,0
1,6,7,6,33,150000,0,2
2,3,19,6,24,150000,2,0
3,7,36,1,19,150000,2,2
1,1,18,1,10,150000,0,0
2,3,18,2,24,150000,0,2
3,10,36,4,5,150000,2,0
2,6,31,1,19,150000,1,2
1,3,14,1,24,150000,0,0
0,3,3,4,24,150000,1,2
1,1,36,1,41,150000,2,0
2,4,36,1,38,150000,0,2
2,6,33,1,24,150000,2,0
4,8,22,2,0,150000,2,0
2,3,33,1,17,150000,2,2
0,2,25,3,23,150000,2,2
3,11,7,1,35,150000,2,0
2,10,36,1,24,150000,0,2
2,5,21,1,36,150000,2,2
2,4,36,1,24,150000,2,2
2,2,36,4,37,150000,2,0
3,7,25,1,19,150000,2,0
3,8,21,4,3,150000,2,2
3,5,22,2,25,150000,0,0
5,6,25,4,0,150000,2,1
3,10,36,1,33,150000,2,0
2,5,31,6,18,150000,2,0
0,3,37,3,18,150000,1,2
1,1,14,1,24,150000,2,2
2,7,1,1,24,150000,2,2
2,3,25,6,36,150000,2,0
3,7,1,1,24,150000,2,0
5,15,1,4,41,150000,2,0
2,6,31,1,13,150000,2,2
2,1,21,6,40,150000,2,0
2,6,14,1,4,150000,0,0
4,9,7,1,33,150000,2,0
2,4,29,2,9,150000,1,0
1,2,36,1,36,150000,2,2
2,6,36,1,36,150000,2,2
1,1,14,4,24,150000,1,2
3,8,33,1,41,150000,2,2
4,9,1,1,19,150000,2,2
1,4,18,1,4,150000,0,0
4,18,36,0,8,150000,2,2
3,10,5,1,36,150000,0,2
2,6,30,1,24,150000,2,0
4,11,12,4,19,150000,0,0
3,8,0,4,1,150000,1,0
2,4,7,1,24,150000,2,0
2,8,24,1,0,150000,2,0
3,9,36,1,36,150000,2,2
4,9,29,2,23,150000,1,0
4,10,14,1,22,150000,2,0
3,4,36,1,24,150000,2,0
3,8,18,1,38,150000,2,0
3,10,36,4,5,150000,2,2
2,6,18,1,30,150000,2,0
3,10,18,4,5,150000,2,2
2,5,36,5,24,150000,2,0
1,2,18,1,19,150000,0,0
4,12,7,1,32,150000,2,2
4,13,10,4,41,150000,2,2
2,2,11,1,24,150000,2,2
4,11,1,1,19,150000,2,0
2,3,18,1,1,149760,0,0
2,6,5,4,35,149500,2,0
3,7,36,1,36,149000,2,0
6,15,14,1,41,149000,2,2
2,2,29,2,36,149000,2,2
2,4,18,1,9,149000,0,0
2,6,36,4,24,148500,2,0
1,2,11,1,36,148000,2,0
3,8,36,1,37,148000,2,0
4,14,36,4,38,148000,0,0
5,15,36,4,38,148000,0,0
2,1,29,2,10,148000,1,0
3,15,5,4,3,148000,2,0
3,6,22,2,21,148000,0,0
3,7,36,1,24,148000,2,2
5,5,36,4,24,148000,2,0
1,3,36,6,38,148000,2,2
4,15,17,4,41,148000,0,2
5,14,36,4,35,148000,2,0
3,5,12,1,19,147900,0,2
3,3,22,2,10,147500,0,0
2,2,36,4,36,147000,0,0
2,6,18,2,3,147000,1,0
2,5,18,2,3,147000,1,0
3,9,14,1,31,147000,2,2
3,10,24,1,5,147000,2,0
3,10,36,4,38,147000,0,0
2,5,36,6,24,147000,2,0
3,6,15,1,4,146900,0,2
1,2,36,1,38,146900,2,0
3,10,11,0,10,146500,1,2
2,6,7,1,5,146500,2,2
3,3,36,1,38,146000,0,0
2,6,36,1,36,146000,2,0
2,4,36,1,38,146000,2,2
4,13,10,4,19,146000,0,0
2,5,14,1,9,146000,2,0
2,7,36,1,38,146000,2,0
2,3,36,1,19,146000,2,2
1,3,27,1,3,146000,1,0
1,1,3,1,36,146000,0,2
1,2,3,4,36,146000,0,0
2,4,37,4,9,145900,2,0
4,12,2,1,6,145900,0,2
2,5,36,1,36,145500,2,2
3,10,25,1,36,145200,0,0
3,9,28,1,13,145000,2,0
2,2,18,2,11,145000,1,0
3,8,1,1,24,145000,0,0
2,7,36,4,24,145000,2,0
3,9,36,4,26,145000,2,0
1,4,36,1,5,145000,2,0
3,7,11,1,30,145000,2,0
3,4,0,4,19,145000,0,0
2,7,25,1,1,145000,2,0
2,3,36,1,36,145000,2,0
1,1,36,1,36,145000,2,2
2,4,14,1,36,145000,2,2
1,1,36,4,36,145000,0,0
3,7,36,1,26,145000,2,2
3,8,36,4,38,145000,2,2
2,2,22,2,7,145000,2,0
3,2,36,2,36,145000,2,2
2,3,31,1,24,145000,0,0
1,1,36,1,36,145000,2,0
6,17,28,4,13,145000,0,0
1,1,33,3,10,145000,1,2
2,4,36,1,36,145000,2,0
3,5,36,4,5,145000,2,0
3,6,36,4,9,145000,2,0
0,1,36,1,24,145000,0,2
2,6,36,4,36,145000,0,0
4,15,36,1,41,145000,2,2
2,6,36,1,0,145000,2,0
1,3,7,1,36,145000,2,0
4,11,1,1,24,145000,2,0
2,2,36,4,37,145000,2,2
3,5,18,4,19,145000,2,0
1,3,29,2,3,145000,2,0
5,16,12,1,19,145000,2,0
3,8,18,2,19,145000,0,0
3,7,36,1,1,145000,2,2
5,15,29,1,19,145000,2,0
3,13,36,3,39,145000,2,2
3,8,36,1,10,145000,2,0
3,10,36,1,36,145000,2,0
3,8,18,4,41,145000,1,0
3,4,32,2,19,145000,1,0
3,7,36,1,24,145000,0,0
3,4,36,4,24,145000,0,0
3,7,36,1,22,145000,2,2
3,7,1,1,9,145000,2,0
3,6,5,1,35,145000,2,2
3,10,4,1,9,145000,2,2
4,11,18,2,3,145000,2,0
2,6,25,1,24,145000,2,0
5,15,22,4,24,145000,2,2
3,7,29,1,24,145000,2,0
2,4,36,1,19,145000,2,2
2,4,36,1,24,145000,2,0
3,10,18,1,5,145000,2,2
2,6,36,4,36,145000,0,2
2,1,36,1,38,145000,2,2
2,6,18,4,24,145000,2,0
3,6,36,4,21,145000,2,2
2,6,15,1,19,145000,2,0
3,8,36,1,36,145000,2,1
6,15,29,1,40,145000,2,0
2,8,4,4,3,145000,2,2
1,4,36,1,36,145000,2,0
2,12,1,0,19,145000,2,2
1,2,36,1,36,145000,2,0
3,8,27,4,24,145000,2,0
1,3,36,1,24,145000,2,2
3,8,25,1,24,145000,0,2
2,5,18,1,24,145000,2,1
4,6,1,1,19,145000,0,0
0,1,11,1,24,144400,0,2
2,7,36,1,3,144200,2,0
5,14,36,6,26,144000,2,0
2,6,7,1,24,144000,2,2
4,7,36,1,37,144000,2,2
3,10,36,1,38,144000,2,0
3,10,18,1,19,144000,0,2
2,2,36,4,38,144000,2,2
3,9,36,1,19,144000,2,2
3,7,36,4,5,143000,2,0
3,6,14,4,1,143000,0,2
3,7,36,4,38,143000,0,0
4,12,33,1,24,143000,2,0
4,11,36,6,37,143000,2,0
1,1,36,1,37,143000,0,0
1,2,7,1,24,142900,0,2
1,2,36,1,24,142800,2,0
2,5,22,2,13,142500,1,0
4,11,7,4,24,142000,2,0
0,1,36,1,24,142000,2,2
2,5,36,1,36,142000,2,0
2,6,6,1,36,142000,1,0
1,3,36,1,1,142000,2,2
2,8,36,1,36,142000,2,0
2,5,0,1,11,142000,2,2
1,3,36,1,24,142000,0,2
4,10,8,2,24,142000,0,2
4,12,7,4,9,142000,2,0
3,8,14,1,1,142000,0,2
2,7,33,1,24,142000,2,0
4,15,32,1,24,142000,0,0
2,6,25,1,24,142000,2,0
6,17,2,4,38,142000,0,2
3,7,36,1,1,142000,2,0
1,1,36,1,24,142000,2,0
2,5,36,1,24,142000,0,1
1,1,36,1,24,142000,2,0
5,16,15,1,24,142000,2,0
1,5,36,1,36,142000,2,0
3,8,36,4,36,141855,2,0
2,5,7,1,0,141400,2,2
4,12,31,1,24,141000,0,0
2,5,27,4,22,141000,0,0
1,1,15,1,38,141000,0,2
2,1,18,2,19,141000,1,0
0,1,36,1,36,141000,2,2
3,9,5,1,35,141000,2,0
3,9,0,4,21,141000,0,0
2,8,25,1,37,141000,2,0
6,17,5,4,19,141000,2,2
5,15,5,1,33,141000,2,2
2,4,36,1,5,140600,2,0
6,4,36,6,38,140500,2,0
3,8,25,1,24,140000,2,0
3,6,29,2,5,140000,0,0
2,5,36,1,24,140000,2,0
2,4,15,1,36,140000,2,0
3,6,14,1,19,140000,0,0
2,9,32,3,37,140000,0,0
2,5,36,1,19,140000,2,0
3,8,32,1,24,140000,2,0
5,17,36,4,24,140000,2,0
1,2,33,6,27,140000,1,0
2,4,36,1,24,140000,0,0
2,6,36,4,19,140000,2,2
2,5,36,1,1,140000,2,2
4,11,26,4,19,140000,0,2
2,4,36,1,35,140000,0,2
3,8,36,1,27,140000,2,2
3,10,36,1,3,140000,2,2
1,1,14,1,5,140000,2,2
3,5,18,4,19,140000,2,0
1,3,36,1,37,140000,2,0
2,7,26,1,24,140000,2,2
1,3,5,1,3,140000,2,0
3,8,36,1,19,140000,2,0
2,4,36,1,5,140000,2,2
2,5,12,1,19,140000,0,0
3,8,1,1,27,140000,2,2
3,12,22,2,36,140000,2,2
3,7,33,1,24,140000,2,0
1,1,36,1,24,140000,2,2
3,9,14,1,4,140000,2,0
2,7,14,1,5,140000,0,0
2,6,36,1,3,140000,2,2
5,13,6,1,36,140000,0,0
1,2,18,1,26,140000,0,0
2,6,33,1,24,140000,2,1
2,1,5,2,36,140000,0,2
2,7,14,1,24,140000,0,0
2,6,4,1,24,140000,1,2
2,5,14,1,24,140000,0,0
2,6,36,1,19,140000,1,2
2,5,7,1,41,140000,2,0
2,3,36,1,24,140000,2,0
3,10,32,1,24,140000,0,0
2,4,36,1,38,140000,2,0
3,8,36,4,41,140000,0,2
3,5,12,2,19,140000,0,2
4,11,14,1,22,140000,2,2
4,8,25,1,24,140000,2,0
2,6,25,1,24,140000,0,0
4,15,31,4,5,140000,0,0
2,5,36,1,24,140000,2,0
2,3,36,1,24,140000,2,2
1,3,7,1,24,140000,2,0
2,6,36,1,24,140000,2,0
2,5,36,1,24,140000,0,0
4,10,18,4,37,140000,0,2
3,8,25,1,36,140000,0,0
3,4,36,1,36,140000,0,0
2,8,25,4,24,140000,2,0
2,5,36,1,38,140000,2,2
4,12,36,1,36,140000,2,0
3,8,36,1,19,140000,2,2
3,8,36,1,9,140000,2,0
2,5,8,1,38,140000,0,2
5,5,36,0,36,140000,2,2
2,7,18,1,19,140000,2,0
2,5,18,1,41,140000,2,0
1,3,18,1,19,140000,0,0
2,4,7,1,7,140000,2,0
3,9,18,1,3,140000,2,2
2,4,36,1,26,140000,2,2
4,10,6,4,13,140000,1,0
4,11,36,4,19,140000,2,0
3,7,36,1,24,140000,2,0
6,19,37,1,9,140000,2,2
2,5,12,1,24,140000,0,0
3,11,1,1,24,140000,2,0
2,5,14,1,5,140000,2,2
3,6,36,1,36,140000,2,0
2,6,36,1,24,140000,2,0
1,2,36,1,38,140000,2,2
3,3,26,1,24,140000,0,0
3,10,21,1,24,140000,2,2
2,6,1,1,24,140000,0,2
2,7,12,1,19,140000,0,2
3,6,15,1,33,140000,2,2
2,7,14,4,26,140000,0,2
2,3,33,1,30,140000,2,2
4,8,36,1,36,140000,2,0
5,15,12,4,19,140000,1,2
2,5,32,1,5,140000,0,0
3,7,11,4,36,140000,0,2
2,4,18,4,22,140000,2,2
2,6,36,1,24,140000,2,0
3,5,36,1,11,140000,2,0
3,6,0,1,1,140000,2,0
2,3,36,1,1,140000,2,0
2,4,36,1,24,140000,2,2
4,8,32,4,2,140000,0,2
1,2,14,1,24,140000,0,2
6,15,9,1,41,140000,2,0
3,8,36,1,5,140000,2,1
1,2,14,1,24,140000,0,2
3,10,36,4,24,140000,2,0
2,7,36,1,24,140000,2,0
2,6,36,4,24,140000,2,0
4,11,3,0,11,140000,0,2
2,5,14,4,24,140000,0,2
3,7,1,1,5,140000,2,2
1,5,18,4,26,140000,2,2
1,2,14,1,24,140000,2,0
1,3,4,1,5,140000,1,2
1,1,36,4,38,140000,2,0
3,12,25,4,26,140000,2,0
5,12,25,1,41,140000,2,0
3,6,36,0,29,140000,2,2
5,11,36,4,26,140000,2,0
4,14,34,4,0,140000,2,0
2,4,18,1,1,140000,2,0
3,6,36,1,10,140000,2,2
2,8,27,1,22,140000,2,2
2,4,36,1,36,140000,2,2
2,3,7,1,24,140000,0,2
3,12,21,1,15,140000,2,0
3,7,7,1,5,140000,2,2
2,4,15,1,24,140000,2,0
2,4,18,1,24,140000,0,0
2,8,14,1,24,140000,0,2
5,15,14,6,35,140000,2,0
4,14,30,4,41,139500,2,0
3,6,7,4,41,139000,2,0
2,2,36,1,1,139000,2,2
2,6,33,1,6,139000,0,2
2,5,0,1,36,139000,2,0
3,8,7,1,0,138500,0,2
1,3,14,1,24,138000,0,0
5,10,18,4,19,138000,2,0
2,5,6,1,36,138000,1,0
3,1,18,4,37,138000,1,2
3,10,25,1,10,138000,2,2
4,4,33,0,25,138000,2,2
1,3,7,1,24,138000,2,2
3,11,36,1,24,138000,2,2
4,14,32,1,7,138000,0,0
3,9,1,1,24,138000,2,0
3,8,36,1,5,138000,0,0
1,2,36,1,37,138000,2,2
2,6,25,1,24,138000,2,2
2,4,7,1,24,138000,0,0
0,1,11,1,36,138000,2,2
1,1,36,1,36,138000,2,2
4,11,21,2,3,138000,2,0
3,7,36,1,36,138000,0,2
3,10,7,4,5,138000,2,2
2,4,36,1,38,138000,2,2
2,3,7,1,26,138000,1,2
3,11,18,4,24,138000,2,0
3,8,36,1,36,137600,2,0
2,6,7,1,5,137500,2,0
5,10,18,2,20,137500,0,0
1,3,9,1,37,137450,2,2
2,6,7,1,36,137200,2,0
5,12,36,1,35,137000,2,0
2,8,18,4,40,137000,2,0
2,6,5,1,3,137000,2,2
4,13,25,4,24,137000,2,0
4,6,18,4,30,137000,2,0
2,3,36,1,37,137000,0,2
3,7,24,1,36,137000,0,2
2,5,4,4,24,137000,2,0
0,2,33,3,11,137000,1,2
5,11,17,4,41,137000,0,0
3,4,22,2,17,137000,0,2
3,3,10,6,37,137000,0,2
5,16,29,4,26,137000,1,0
4,8,8,4,24,137000,2,0
1,4,18,4,38,136500,0,0
6,10,31,6,15,136000,2,0
0,1,36,1,36,136000,2,0
4,12,17,1,41,136000,1,0
1,2,36,1,3,136000,2,0
4,11,18,1,13,136000,2,2
3,8,0,4,36,136000,0,2
2,2,18,2,17,136000,1,0
3,11,18,1,5,136000,1,0
2,3,36,2,25,136000,2,0
1,1,18,2,8,136000,0,0
1,3,32,1,36,136000,2,0
3,7,18,2,22,136000,1,2
3,2,27,2,36,136000,0,0
3,9,0,1,26,136000,0,0
2,6,36,1,38,136000,0,2
2,4,7,1,19,136000,2,2
4,10,36,4,38,136000,2,2
3,3,36,0,38,136000,2,2
4,5,31,1,21,136000,2,0
4,5,36,2,1,136000,2,0
3,11,1,1,38,136000,2,0
3,8,0,4,24,135700,2,0
2,7,14,1,5,135500,0,0
1,2,15,1,19,135500,2,0
4,11,36,1,38,135000,1,0
3,5,36,4,33,135000,2,0
4,12,31,1,4,135000,2,0
2,3,29,1,19,135000,1,0
1,2,36,1,24,135000,0,0
2,5,29,1,24,135000,2,0
1,4,14,1,24,135000,0,0
1,1,36,1,24,135000,2,0
2,7,18,4,24,135000,2,0
4,15,32,1,36,135000,1,0
2,4,5,1,10,135000,2,0
2,2,18,2,11,135000,2,0
3,6,36,1,19,135000,2,0
2,5,25,1,24,135000,2,2
3,8,36,1,3,135000,0,2
2,5,25,1,5,135000,2,2
1,8,17,6,19,135000,0,2
2,5,27,4,19,135000,2,2
3,12,36,1,22,135000,0,2
2,5,14,1,24,135000,0,2
2,6,18,1,20,135000,1,0
1,3,36,4,3,135000,2,2
1,2,4,1,36,135000,2,2
1,3,36,1,38,135000,2,0
2,4,36,1,10,135000,2,0
4,9,7,4,0,135000,2,0
2,6,8,4,6,135000,0,0
3,11,36,1,38,135000,0,0
1,1,14,1,24,135000,0,0
2,6,36,1,36,135000,2,0
3,6,6,1,24,135000,2,0
3,9,8,4,31,135000,2,0
4,12,15,4,5,135000,0,0
4,11,36,1,41,135000,2,2
2,5,2,4,19,135000,1,0
3,6,4,1,24,135000,0,0
1,1,36,1,36,135000,0,0
5,17,19,4,19,135000,1,0
2,4,7,1,17,135000,2,0
3,10,26,1,24,135000,2,0
1,3,36,3,2,135000,1,2
1,1,36,4,3,135000,2,2
5,18,21,1,9,135000,0,0
3,10,29,2,26,135000,0,0
3,6,14,4,24,135000,2,2
3,7,20,1,13,135000,2,2
4,11,36,4,5,135000,0,0
5,17,14,4,24,135000,2,2
4,9,36,4,24,135000,0,2
3,5,18,4,10,135000,0,0
4,11,33,1,24,135000,0,0
1,4,27,1,35,135000,1,0
2,6,14,1,24,135000,2,2
3,10,14,6,29,135000,2,0
3,6,28,1,13,135000,0,2
3,8,36,1,36,135000,0,0
